#{"t_start": 1771242932.9811652, "env_id": "ALE/Pacman-v5"}
r,l,t
112.0,864,3446.410949
203.0,944,3450.241146
55.0,728,3453.212421
47.0,510,3455.252806
208.0,1111,3459.686961
109.0,1011,3463.757396
197.0,954,3467.753166
212.0,924,3471.442424
114.0,866,3474.931666
130.0,1100,3479.433201
211.0,944,3483.231678
218.0,1018,3487.315978
203.0,1152,3491.921054
121.0,1170,3496.734653
144.0,1182,3501.484098
110.0,756,3504.528071
110.0,858,3507.961071
141.0,1176,3512.741554
135.0,1148,3518.078717
145.0,1030,3522.827349
60.0,582,3525.532853
162.0,815,3529.294333
184.0,1268,3535.302182
183.0,1104,3540.536756
47.0,539,3543.068522
121.0,850,3546.69082
39.0,460,3548.53238
121.0,926,3552.216337
112.0,797,3555.426059
114.0,834,3559.041048
123.0,904,3562.858135
116.0,876,3566.498122
141.0,972,3571.012239
184.0,914,3575.223797
170.0,942,3579.061157
115.0,1008,3583.224303
115.0,972,3587.114991
118.0,1162,3591.788426
110.0,828,3595.244414
129.0,1016,3599.960625
225.0,704,3603.058539
144.0,812,3606.622119
117.0,988,3611.262763
139.0,904,3615.78426
107.0,814,3619.957757
165.0,960,3624.852591
55.0,476,3627.069594
146.0,857,3631.067728
152.0,1126,3636.491967
262.0,980,3641.1952
108.0,850,3645.143735
146.0,914,3649.477396
111.0,918,3653.980035
120.0,896,3658.729386
183.0,996,3663.394986
103.0,720,3666.6636
143.0,818,3670.407894
110.0,886,3674.326321
148.0,1050,3679.163898
147.0,976,3683.610026
106.0,750,3687.328005
200.0,1116,3692.221803
204.0,1034,3696.954832
247.0,900,3701.230625
144.0,988,3705.819189
430.0,1178,3711.195349
261.0,1058,3716.23237
189.0,1098,3721.278887
178.0,898,3725.608185
112.0,918,3729.995645
120.0,1074,3734.738355
183.0,1080,3739.444772
74.0,908,3743.489613
95.0,1070,3748.761061
114.0,932,3754.208012
88.0,868,3758.657108
144.0,932,3762.999784
135.0,910,3767.361597
54.0,720,3770.635963
122.0,1144,3776.513651
147.0,1158,3781.816247
125.0,916,3786.280845
117.0,1068,3791.285094
264.0,910,3795.590667
205.0,1426,3802.623402
303.0,1014,3807.75335
144.0,1132,3813.903591
120.0,942,3818.484218
148.0,934,3823.417569
221.0,801,3827.801511
127.0,1031,3833.291394
248.0,1062,3838.829486
416.0,968,3842.917985
269.0,1116,3848.142934
419.0,1068,3852.796352
477.0,980,3857.04293
185.0,1066,3861.566696
144.0,888,3865.16092
184.0,1150,3869.886003
199.0,928,3873.916769
134.0,970,3878.772647
256.0,1076,3884.002441
121.0,918,3887.864562
249.0,1066,3892.228301
116.0,1032,3896.431277
123.0,914,3900.08508
114.0,1014,3904.250594
126.0,1036,3908.484967
183.0,1018,3912.673729
84.0,794,3915.842302
144.0,1168,3920.490751
83.0,722,3923.37877
217.0,1038,3927.53079
414.0,1174,3932.393678
101.0,1038,3936.933517
120.0,932,3940.954945
121.0,886,3944.892035
118.0,822,3948.394527
130.0,821,3951.73445
339.0,812,3954.975885
103.0,758,3958.16108
105.0,910,3961.984942
65.0,568,3964.312428
81.0,788,3967.73422
226.0,1174,3972.610917
128.0,990,3976.556792
125.0,1008,3980.663255
276.0,1012,3984.985344
411.0,960,3989.076971
171.0,916,3993.531425
102.0,762,3997.072762
110.0,744,4000.054203
140.0,972,4004.068387
174.0,884,4007.760613
165.0,1152,4012.508329
182.0,1074,4016.892387
366.0,1062,4021.359843
170.0,1142,4026.300977
123.0,704,4029.29816
133.0,1102,4033.872669
97.0,902,4037.844066
167.0,780,4041.179456
239.0,852,4045.345639
127.0,1010,4049.817134
147.0,1178,4054.545829
249.0,1044,4058.772148
127.0,942,4062.762958
289.0,932,4066.68478
81.0,726,4069.923685
266.0,1018,4074.389898
142.0,898,4078.203117
130.0,930,4082.202075
145.0,866,4085.707238
261.0,836,4089.168712
193.0,1026,4093.506309
138.0,896,4097.139813
153.0,874,4100.755909
250.0,1120,4105.634567
131.0,986,4109.887483
